,date,open,high,low,close,volume
118,2023-04-24 00:00:00+05:30,17707.55,17754.5,17612.5,17743.4,0
119,2023-04-25 00:00:00+05:30,17761.55,17807.45,17716.85,17769.25,0
120,2023-04-26 00:00:00+05:30,17767.3,17827.75,17711.2,17813.6,0
121,2023-04-27 00:00:00+05:30,17813.1,17931.6,17797.9,17915.05,0
122,2023-04-28 00:00:00+05:30,17950.4,18089.15,17885.3,18065.0,0
123,2023-05-02 00:00:00+05:30,18124.8,18180.25,18101.75,18147.65,0
124,2023-05-03 00:00:00+05:30,18113.8,18116.35,18042.4,18089.85,0
125,2023-05-04 00:00:00+05:30,18081.0,18267.45,18066.7,18255.8,0
126,2023-05-05 00:00:00+05:30,18117.3,18216.95,18055.45,18069.0,0
127,2023-05-08 00:00:00+05:30,18120.6,18286.95,18100.3,18264.4,0
128,2023-05-09 00:00:00+05:30,18303.4,18344.2,18229.65,18265.95,0
129,2023-05-10 00:00:00+05:30,18313.6,18326.75,18211.95,18315.1,0
130,2023-05-11 00:00:00+05:30,18357.8,18389.7,18270.4,18297.0,0
131,2023-05-12 00:00:00+05:30,18273.75,18342.75,18194.55,18314.8,0
132,2023-05-15 00:00:00+05:30,18339.3,18458.9,18287.9,18398.85,0
133,2023-05-16 00:00:00+05:30,18432.35,18432.35,18264.35,18286.5,0
134,2023-05-17 00:00:00+05:30,18300.45,18309.0,18115.35,18181.75,0
135,2023-05-18 00:00:00+05:30,18287.5,18297.2,18104.85,18129.95,0
136,2023-05-19 00:00:00+05:30,18186.15,18218.1,18060.4,18203.4,0
137,2023-05-22 00:00:00+05:30,18201.1,18335.25,18178.85,18314.4,0
138,2023-05-23 00:00:00+05:30,18362.9,18419.75,18324.2,18348.0,0
139,2023-05-24 00:00:00+05:30,18294.8,18392.6,18262.95,18285.4,0
140,2023-05-25 00:00:00+05:30,18268.9,18338.1,18202.4,18321.15,0
141,2023-05-26 00:00:00+05:30,18368.35,18508.55,18333.15,18499.35,0
142,2023-05-29 00:00:00+05:30,18619.15,18641.2,18581.25,18598.65,0
143,2023-05-30 00:00:00+05:30,18606.65,18662.45,18575.5,18633.85,0
144,2023-05-31 00:00:00+05:30,18594.2,18603.9,18483.85,18534.4,0
145,2023-06-01 00:00:00+05:30,18579.4,18580.3,18464.55,18487.75,0
146,2023-06-02 00:00:00+05:30,18550.85,18573.7,18478.4,18534.1,0
147,2023-06-05 00:00:00+05:30,18612.0,18640.15,18582.8,18593.85,0
148,2023-06-06 00:00:00+05:30,18600.8,18622.75,18531.6,18599.0,0
149,2023-06-07 00:00:00+05:30,18665.6,18738.95,18636.0,18726.4,0
150,2023-06-08 00:00:00+05:30,18725.35,18777.9,18615.6,18634.55,0
151,2023-06-09 00:00:00+05:30,18655.9,18676.65,18555.4,18563.4,0
152,2023-06-12 00:00:00+05:30,18595.05,18633.6,18559.75,18601.5,0
153,2023-06-13 00:00:00+05:30,18631.8,18728.9,18631.8,18716.15,0
154,2023-06-14 00:00:00+05:30,18744.6,18769.7,18690.0,18755.9,0
155,2023-06-15 00:00:00+05:30,18774.45,18794.1,18669.05,18688.1,0
156,2023-06-16 00:00:00+05:30,18723.3,18864.7,18710.5,18826.0,0
157,2023-06-19 00:00:00+05:30,18873.3,18881.45,18719.15,18755.45,0
158,2023-06-20 00:00:00+05:30,18752.35,18839.7,18660.65,18816.7,0
159,2023-06-21 00:00:00+05:30,18849.4,18875.9,18794.85,18856.85,0
160,2023-06-22 00:00:00+05:30,18853.6,18886.6,18759.5,18771.25,0
161,2023-06-23 00:00:00+05:30,18741.85,18756.4,18647.1,18665.5,0
162,2023-06-26 00:00:00+05:30,18682.35,18722.05,18646.7,18691.2,0
163,2023-06-27 00:00:00+05:30,18748.55,18829.25,18714.25,18817.4,0
164,2023-06-28 00:00:00+05:30,18908.15,19011.25,18861.35,18972.1,0
165,2023-06-30 00:00:00+05:30,19076.85,19201.7,19024.6,19189.05,0
166,2023-07-03 00:00:00+05:30,19246.5,19345.1,19234.4,19322.55,0
167,2023-07-04 00:00:00+05:30,19406.6,19434.15,19300.0,19389.0,0
168,2023-07-05 00:00:00+05:30,19405.95,19421.6,19339.6,19398.5,0
169,2023-07-06 00:00:00+05:30,19385.7,19512.2,19373.0,19497.3,0
170,2023-07-07 00:00:00+05:30,19422.8,19523.6,19303.6,19331.8,0
171,2023-07-10 00:00:00+05:30,19400.35,19435.85,19327.1,19355.9,0
172,2023-07-11 00:00:00+05:30,19427.1,19515.1,19406.45,19439.4,0
173,2023-07-12 00:00:00+05:30,19497.45,19507.7,19361.75,19384.3,0
174,2023-07-13 00:00:00+05:30,19495.2,19567.0,19385.8,19413.75,0
175,2023-07-14 00:00:00+05:30,19493.45,19595.35,19433.5,19564.5,0
176,2023-07-17 00:00:00+05:30,19612.15,19731.85,19562.95,19711.45,0
177,2023-07-18 00:00:00+05:30,19787.5,19819.45,19690.2,19749.25,0
178,2023-07-19 00:00:00+05:30,19802.95,19851.7,19727.45,19833.15,0
179,2023-07-20 00:00:00+05:30,19831.7,19991.85,19758.4,19979.15,0
180,2023-07-21 00:00:00+05:30,19800.45,19887.4,19700.0,19745.0,0
181,2023-07-24 00:00:00+05:30,19748.45,19782.75,19658.3,19672.35,0
182,2023-07-25 00:00:00+05:30,19729.35,19729.35,19615.95,19680.6,0
183,2023-07-26 00:00:00+05:30,19733.35,19825.6,19716.7,19778.3,0
184,2023-07-27 00:00:00+05:30,19850.9,19867.55,19603.55,19659.9,0
185,2023-07-28 00:00:00+05:30,19659.75,19695.9,19563.1,19646.05,0
186,2023-07-31 00:00:00+05:30,19666.35,19772.75,19597.6,19753.8,0
187,2023-08-01 00:00:00+05:30,19784.0,19795.6,19704.6,19733.55,0
188,2023-08-02 00:00:00+05:30,19655.4,19678.25,19423.55,19526.55,0
189,2023-08-03 00:00:00+05:30,19463.75,19537.65,19296.45,19381.65,0
190,2023-08-04 00:00:00+05:30,19462.8,19538.85,19436.45,19517.0,0
191,2023-08-07 00:00:00+05:30,19576.85,19620.45,19524.8,19597.3,0
192,2023-08-08 00:00:00+05:30,19627.2,19634.4,19533.1,19570.85,0
193,2023-08-09 00:00:00+05:30,19578.8,19645.5,19467.5,19632.55,0
194,2023-08-10 00:00:00+05:30,19605.55,19623.6,19495.4,19543.1,0
195,2023-08-11 00:00:00+05:30,19554.25,19557.75,19412.75,19428.3,0
196,2023-08-14 00:00:00+05:30,19383.95,19465.85,19257.9,19434.55,0
197,2023-08-16 00:00:00+05:30,19369.0,19482.75,19317.2,19465.0,0
198,2023-08-17 00:00:00+05:30,19450.55,19461.55,19326.25,19365.25,0
199,2023-08-18 00:00:00+05:30,19301.75,19373.8,19253.6,19310.15,0
200,2023-08-21 00:00:00+05:30,19320.65,19425.95,19296.3,19393.6,0
201,2023-08-22 00:00:00+05:30,19417.1,19443.5,19381.3,19396.45,0
202,2023-08-23 00:00:00+05:30,19439.2,19472.05,19366.6,19444.0,0
203,2023-08-24 00:00:00+05:30,19535.15,19584.45,19369.0,19386.7,0
204,2023-08-25 00:00:00+05:30,19297.4,19339.55,19229.7,19265.8,0
205,2023-08-28 00:00:00+05:30,19298.35,19366.85,19249.7,19306.05,0
206,2023-08-29 00:00:00+05:30,19374.85,19377.9,19309.1,19342.65,0
207,2023-08-30 00:00:00+05:30,19433.45,19452.8,19334.75,19347.45,0
208,2023-08-31 00:00:00+05:30,19375.55,19388.2,19223.65,19253.8,0
209,2023-09-01 00:00:00+05:30,19258.15,19458.55,19255.7,19435.3,0
210,2023-09-04 00:00:00+05:30,19525.05,19545.15,19432.85,19528.8,0
211,2023-09-05 00:00:00+05:30,19564.65,19587.05,19525.75,19574.9,0
212,2023-09-06 00:00:00+05:30,19581.2,19636.45,19491.5,19611.05,0
213,2023-09-07 00:00:00+05:30,19598.65,19737.0,19550.05,19727.05,0
214,2023-09-08 00:00:00+05:30,19774.8,19867.15,19727.05,19819.95,0
215,2023-09-11 00:00:00+05:30,19890.0,20008.15,19865.35,19996.35,0
216,2023-09-12 00:00:00+05:30,20110.15,20110.35,19914.65,19993.2,0
217,2023-09-13 00:00:00+05:30,19989.5,20096.9,19944.1,20070.0,0
218,2023-09-14 00:00:00+05:30,20127.95,20167.65,20043.45,20103.1,0
219,2023-09-15 00:00:00+05:30,20156.45,20222.45,20129.7,20192.35,0
220,2023-09-18 00:00:00+05:30,20155.95,20195.35,20115.7,20133.3,0
221,2023-09-20 00:00:00+05:30,19980.75,20050.65,19878.85,19901.4,0
222,2023-09-21 00:00:00+05:30,19840.55,19848.75,19709.95,19742.35,0
223,2023-09-22 00:00:00+05:30,19744.85,19798.65,19657.5,19674.25,0
224,2023-09-25 00:00:00+05:30,19678.2,19734.15,19601.55,19674.55,0
225,2023-09-26 00:00:00+05:30,19682.8,19699.35,19637.45,19664.7,0
226,2023-09-27 00:00:00+05:30,19637.05,19730.7,19554.0,19716.45,0
227,2023-09-28 00:00:00+05:30,19761.8,19766.65,19492.1,19523.55,0
228,2023-09-29 00:00:00+05:30,19581.2,19726.25,19551.05,19638.3,0
229,2023-10-03 00:00:00+05:30,19622.4,19623.2,19479.65,19528.75,0
230,2023-10-04 00:00:00+05:30,19446.3,19457.8,19333.6,19436.1,0
231,2023-10-05 00:00:00+05:30,19521.85,19576.95,19487.3,19545.75,0
232,2023-10-06 00:00:00+05:30,19621.2,19675.75,19589.4,19653.5,0
233,2023-10-09 00:00:00+05:30,19539.45,19588.95,19480.5,19512.35,0
234,2023-10-10 00:00:00+05:30,19565.6,19717.8,19565.45,19689.85,0
235,2023-10-11 00:00:00+05:30,19767.0,19839.2,19756.95,19811.35,0
236,2023-10-12 00:00:00+05:30,19822.7,19843.3,19772.65,19794.0,0
237,2023-10-13 00:00:00+05:30,19654.55,19805.4,19635.3,19751.05,0
238,2023-10-16 00:00:00+05:30,19737.25,19781.3,19691.85,19731.75,0
239,2023-10-17 00:00:00+05:30,19843.2,19849.75,19775.65,19811.5,0
240,2023-10-18 00:00:00+05:30,19820.45,19840.95,19659.95,19671.1,0
241,2023-10-19 00:00:00+05:30,19545.2,19681.8,19512.35,19624.7,0
242,2023-10-20 00:00:00+05:30,19542.15,19593.8,19518.7,19542.65,0
243,2023-10-23 00:00:00+05:30,19521.6,19556.85,19257.85,19281.75,0
244,2023-10-25 00:00:00+05:30,19286.45,19347.3,19074.15,19122.15,0
245,2023-10-26 00:00:00+05:30,19027.25,19041.7,18837.85,18857.25,0
246,2023-10-27 00:00:00+05:30,18928.75,19076.15,18926.65,19047.25,0
