,Date,Time,Open,High,Low,Close
145,03-01-2017,15:05,18042.1,18045.9,18030.4,18043.0
146,03-01-2017,15:10,18041.8,18043.2,18033.2,18040.7
147,03-01-2017,15:15,18040.8,18047.9,18030.8,18030.8
148,03-01-2017,15:20,18029.4,18037.1,18024.2,18028.7
149,03-01-2017,15:25,18028.4,18046.3,18026.2,18042.8
150,04-01-2017,09:15,18037.4,18066.1,18013.4,18055.8
151,04-01-2017,09:20,18054.8,18092.8,18053.5,18070.1
152,04-01-2017,09:25,18070.9,18076.1,18048.2,18056.7
153,04-01-2017,09:30,18056.8,18065.4,18048.8,18058.1
154,04-01-2017,09:35,18057.9,18057.9,17997.8,18022.3
155,04-01-2017,09:40,18022.5,18030.3,18001.7,18013.2
156,04-01-2017,09:45,18011.7,18031.9,18001.6,18029.1
157,04-01-2017,09:50,18029.0,18053.2,18027.4,18042.7
158,04-01-2017,09:55,18042.9,18048.2,18029.4,18040.2
159,04-01-2017,10:00,18040.2,18047.4,18033.5,18035.8
160,04-01-2017,10:05,18036.2,18045.0,18016.3,18019.8
161,04-01-2017,10:10,18019.6,18034.4,18012.6,18028.8
162,04-01-2017,10:15,18026.8,18036.1,18019.3,18020.2
163,04-01-2017,10:20,18021.4,18027.6,18014.6,18014.7
164,04-01-2017,10:25,18013.8,18019.8,18004.0,18015.8
165,04-01-2017,10:30,18014.9,18017.9,17992.9,18002.4
166,04-01-2017,10:35,18005.2,18008.9,17995.3,18008.2
167,04-01-2017,10:40,18008.5,18010.7,17979.1,17979.2
168,04-01-2017,10:45,17980.9,17983.1,17961.6,17972.3
169,04-01-2017,10:50,17972.7,17990.1,17972.7,17986.6
170,04-01-2017,10:55,17986.7,17990.3,17966.8,17972.2
171,04-01-2017,11:00,17971.8,17976.9,17964.3,17972.6
172,04-01-2017,11:05,17974.7,17982.8,17966.8,17979.8
173,04-01-2017,11:10,17980.2,17985.8,17975.8,17976.0
174,04-01-2017,11:15,17977.7,17999.1,17977.7,17995.2
175,04-01-2017,11:20,17995.4,18018.8,17995.3,18015.4
176,04-01-2017,11:25,18014.8,18021.7,18007.2,18014.0
177,04-01-2017,11:30,18012.3,18019.6,17972.6,17974.1
178,04-01-2017,11:35,17975.8,17983.4,17974.3,17979.6
179,04-01-2017,11:40,17979.2,17989.3,17974.9,17978.8
180,04-01-2017,11:45,17979.3,17981.8,17952.8,17966.7
181,04-01-2017,11:50,17966.2,17977.8,17958.9,17973.8
182,04-01-2017,11:55,17973.8,17980.7,17966.8,17967.9
183,04-01-2017,12:00,17968.7,17970.9,17941.1,17947.2
184,04-01-2017,12:05,17943.9,17957.2,17941.7,17952.9
185,04-01-2017,12:10,17953.8,17955.8,17936.1,17951.3
186,04-01-2017,12:15,17952.1,17965.2,17945.8,17964.7
187,04-01-2017,12:20,17963.3,17974.4,17956.2,17964.4
188,04-01-2017,12:25,17967.2,17979.8,17958.2,17961.1
189,04-01-2017,12:30,17960.2,17971.3,17959.8,17964.9
190,04-01-2017,12:35,17966.0,17970.7,17961.3,17967.1
191,04-01-2017,12:40,17969.9,17972.8,17947.6,17951.1
192,04-01-2017,12:45,17949.0,17960.6,17948.4,17956.1
193,04-01-2017,12:50,17957.7,17965.3,17954.6,17962.3
194,04-01-2017,12:55,17962.1,17970.9,17958.8,17959.3
195,04-01-2017,13:00,17960.8,17985.8,17953.8,17976.2
196,04-01-2017,13:05,17976.1,17983.8,17974.1,17980.9
197,04-01-2017,13:10,17980.2,17984.5,17972.2,17977.1
198,04-01-2017,13:15,17977.2,17979.2,17964.8,17968.8
199,04-01-2017,13:20,17971.7,17979.8,17955.9,17975.4
200,04-01-2017,13:25,17975.0,17999.0,17973.6,17978.1
201,04-01-2017,13:30,17980.7,17987.1,17970.3,17975.9
202,04-01-2017,13:35,17975.6,17984.3,17973.9,17978.6
203,04-01-2017,13:40,17978.3,17984.8,17961.2,17965.7
204,04-01-2017,13:45,17967.1,17975.8,17957.2,17965.4
205,04-01-2017,13:50,17966.8,17973.3,17949.2,17950.8
206,04-01-2017,13:55,17952.4,17958.1,17939.3,17951.6
207,04-01-2017,14:00,17952.1,17957.1,17923.4,17934.2
208,04-01-2017,14:05,17937.4,17962.7,17933.7,17961.5
209,04-01-2017,14:10,17961.7,17971.4,17951.3,17961.9
210,04-01-2017,14:15,17961.7,17966.1,17943.4,17947.9
211,04-01-2017,14:20,17947.8,17951.1,17925.7,17939.2
212,04-01-2017,14:25,17941.4,17945.7,17930.2,17936.2
213,04-01-2017,14:30,17936.7,17948.0,17934.4,17942.3
214,04-01-2017,14:35,17942.2,17948.5,17909.2,17917.3
215,04-01-2017,14:40,17914.9,17933.9,17910.8,17931.5
216,04-01-2017,14:45,17932.3,17932.9,17896.9,17906.8
217,04-01-2017,14:50,17906.2,17918.3,17891.9,17903.9
218,04-01-2017,14:55,17903.3,17906.4,17890.6,17893.7
219,04-01-2017,15:00,17893.7,17906.0,17886.8,17894.0
220,04-01-2017,15:05,17892.4,17897.3,17881.3,17884.3
221,04-01-2017,15:10,17882.3,17893.6,17879.1,17891.3
222,04-01-2017,15:15,17891.1,17893.3,17868.9,17891.8
223,04-01-2017,15:20,17890.8,17897.6,17879.0,17890.8
224,04-01-2017,15:25,17892.1,17909.7,17885.4,17905.9
225,05-01-2017,09:15,18000.8,18022.4,17977.8,18007.4
226,05-01-2017,09:20,18006.9,18032.3,18006.1,18016.8
227,05-01-2017,09:25,18017.2,18033.6,18010.8,18025.3
228,05-01-2017,09:30,18023.7,18051.8,18010.3,18051.8
229,05-01-2017,09:35,18051.9,18064.1,18034.1,18040.3
230,05-01-2017,09:40,18040.6,18053.2,18038.9,18045.1
231,05-01-2017,09:45,18044.4,18056.8,18042.9,18050.4
232,05-01-2017,09:50,18049.5,18052.3,18033.2,18035.9
233,05-01-2017,09:55,18034.1,18050.0,18031.6,18034.8
234,05-01-2017,10:00,18035.3,18047.8,18031.4,18031.4
235,05-01-2017,10:05,18032.9,18033.9,18014.2,18017.8
236,05-01-2017,10:10,18019.5,18031.2,18008.9,18008.9
237,05-01-2017,10:15,18006.2,18017.9,17996.9,18000.5
238,05-01-2017,10:20,18000.8,18015.5,17999.3,18010.8
239,05-01-2017,10:25,18010.9,18024.3,18010.4,18017.2
240,05-01-2017,10:30,18016.6,18021.7,18012.6,18017.2
241,05-01-2017,10:35,18017.8,18027.4,18013.1,18017.3
242,05-01-2017,10:40,18017.7,18019.2,18005.8,18007.2
243,05-01-2017,10:45,18007.6,18028.7,18004.5,18024.0
244,05-01-2017,10:50,18024.3,18037.3,18020.9,18028.8
245,05-01-2017,10:55,18030.3,18033.2,18020.8,18027.3
246,05-01-2017,11:00,18030.3,18031.8,18017.5,18025.0
247,05-01-2017,11:05,18025.2,18028.3,18019.0,18022.1
248,05-01-2017,11:10,18022.7,18030.8,18020.6,18028.8
249,05-01-2017,11:15,18029.3,18040.9,18022.3,18034.3
250,05-01-2017,11:20,18035.7,18048.8,18033.4,18044.3
251,05-01-2017,11:25,18044.3,18047.4,18036.8,18039.8
252,05-01-2017,11:30,18039.4,18043.1,18034.1,18034.3
253,05-01-2017,11:35,18035.0,18039.8,18030.6,18035.6
254,05-01-2017,11:40,18035.0,18060.8,18035.0,18051.2
255,05-01-2017,11:45,18051.3,18066.3,18046.9,18057.7
256,05-01-2017,11:50,18057.9,18076.9,18057.3,18072.3
257,05-01-2017,11:55,18072.8,18081.2,18069.3,18075.7
258,05-01-2017,12:00,18075.8,18078.4,18071.6,18075.9
259,05-01-2017,12:05,18076.3,18081.8,18071.6,18074.0
260,05-01-2017,12:10,18074.9,18093.0,18073.9,18092.2
261,05-01-2017,12:15,18093.7,18106.3,18085.6,18097.7
262,05-01-2017,12:20,18095.6,18095.6,18081.7,18089.3
263,05-01-2017,12:25,18089.7,18090.8,18076.2,18082.8
264,05-01-2017,12:30,18083.6,18084.8,18059.3,18067.3
265,05-01-2017,12:35,18069.4,18082.8,18067.8,18075.1
266,05-01-2017,12:40,18074.8,18085.3,18074.4,18077.6
267,05-01-2017,12:45,18077.1,18082.7,18068.4,18070.9
268,05-01-2017,12:50,18071.8,18094.1,18071.0,18085.6
269,05-01-2017,12:55,18085.1,18100.1,18081.1,18099.7
270,05-01-2017,13:00,18099.6,18117.8,18099.1,18109.6
271,05-01-2017,13:05,18109.5,18121.6,18108.9,18110.8
272,05-01-2017,13:10,18111.1,18120.3,18102.5,18104.7
273,05-01-2017,13:15,18104.8,18109.2,18100.9,18101.4
274,05-01-2017,13:20,18102.8,18113.7,18099.8,18113.3
275,05-01-2017,13:25,18112.3,18113.4,18091.9,18098.6
276,05-01-2017,13:30,18100.8,18113.4,18096.1,18110.5
277,05-01-2017,13:35,18109.8,18115.2,18104.0,18106.1
278,05-01-2017,13:40,18106.6,18107.2,18099.8,18105.0
279,05-01-2017,13:45,18105.1,18115.2,18105.1,18110.2
280,05-01-2017,13:50,18110.0,18119.4,18106.2,18117.1
281,05-01-2017,13:55,18117.6,18133.6,18117.6,18127.2
282,05-01-2017,14:00,18128.4,18132.4,18121.9,18123.1
283,05-01-2017,14:05,18122.9,18141.6,18122.9,18133.4
284,05-01-2017,14:10,18134.3,18136.6,18123.2,18128.9
285,05-01-2017,14:15,18128.7,18133.4,18108.9,18108.9
286,05-01-2017,14:20,18110.1,18118.3,18088.9,18116.7
287,05-01-2017,14:25,18116.9,18120.2,18104.9,18114.4
288,05-01-2017,14:30,18115.2,18123.8,18107.0,18120.9
289,05-01-2017,14:35,18121.6,18125.1,18116.9,18117.3
290,05-01-2017,14:40,18118.2,18135.2,18114.5,18133.1
291,05-01-2017,14:45,18132.3,18146.6,18128.6,18137.2
292,05-01-2017,14:50,18136.1,18139.3,18125.7,18127.6
293,05-01-2017,14:55,18126.4,18154.7,18126.4,18149.0
294,05-01-2017,15:00,18149.3,18164.1,18134.9,18135.7
295,05-01-2017,15:05,18136.7,18146.2,18136.7,18142.8
296,05-01-2017,15:10,18142.4,18144.4,18115.8,18116.4
297,05-01-2017,15:15,18116.3,18117.4,18100.8,18106.7
298,05-01-2017,15:20,18106.6,18108.2,18093.3,18097.6
299,05-01-2017,15:25,18096.7,18100.3,18086.7,18099.3
300,06-01-2017,09:15,18168.4,18191.1,18157.3,18179.7
301,06-01-2017,09:20,18179.3,18214.0,18165.8,18207.6
302,06-01-2017,09:25,18205.8,18245.1,18203.3,18227.4
303,06-01-2017,09:30,18228.5,18241.3,18218.7,18226.7
304,06-01-2017,09:35,18226.3,18236.8,18221.1,18233.9
305,06-01-2017,09:40,18234.2,18253.8,18234.2,18242.1
306,06-01-2017,09:45,18239.9,18239.9,18227.2,18237.0
307,06-01-2017,09:50,18236.7,18250.5,18236.3,18249.8
308,06-01-2017,09:55,18251.0,18282.4,18247.7,18280.9
309,06-01-2017,10:00,18281.8,18313.2,18279.7,18309.5
310,06-01-2017,10:05,18306.8,18323.4,18299.5,18319.8
311,06-01-2017,10:10,18318.8,18325.5,18286.9,18302.4
312,06-01-2017,10:15,18302.3,18305.2,18275.8,18297.1
313,06-01-2017,10:20,18298.3,18301.3,18289.4,18298.2
314,06-01-2017,10:25,18297.9,18307.0,18290.1,18305.8
315,06-01-2017,10:30,18305.8,18306.6,18290.2,18296.4
316,06-01-2017,10:35,18295.5,18301.6,18268.0,18298.7
317,06-01-2017,10:40,18297.9,18298.6,18272.2,18272.8
318,06-01-2017,10:45,18272.7,18273.0,18243.2,18243.2
319,06-01-2017,10:50,18243.9,18288.9,18238.0,18282.8
320,06-01-2017,10:55,18283.5,18292.3,18273.5,18290.1
321,06-01-2017,11:00,18290.1,18290.3,18260.8,18274.6
322,06-01-2017,11:05,18274.6,18276.1,18257.1,18260.4
323,06-01-2017,11:10,18259.9,18260.9,18246.3,18253.8
324,06-01-2017,11:15,18254.3,18258.3,18229.0,18253.3
325,06-01-2017,11:20,18253.9,18281.8,18252.2,18279.8
326,06-01-2017,11:25,18280.3,18291.6,18273.2,18279.9
327,06-01-2017,11:30,18280.2,18283.7,18268.9,18269.2
328,06-01-2017,11:35,18269.8,18273.3,18257.3,18258.8
329,06-01-2017,11:40,18259.0,18269.6,18256.8,18265.3
330,06-01-2017,11:45,18263.9,18270.5,18252.8,18268.3
331,06-01-2017,11:50,18268.2,18268.3,18250.2,18259.6
332,06-01-2017,11:55,18259.0,18280.0,18259.0,18276.9
333,06-01-2017,12:00,18276.9,18280.3,18266.3,18272.9
334,06-01-2017,12:05,18272.7,18288.2,18270.5,18281.7
335,06-01-2017,12:10,18280.3,18295.9,18274.8,18288.7
336,06-01-2017,12:15,18285.8,18301.9,18284.8,18285.4
337,06-01-2017,12:20,18285.7,18290.6,18279.3,18281.8
338,06-01-2017,12:25,18279.7,18288.8,18270.8,18285.4
339,06-01-2017,12:30,18284.8,18285.7,18276.3,18282.9
340,06-01-2017,12:35,18282.8,18287.0,18273.5,18273.5
341,06-01-2017,12:40,18274.4,18278.6,18257.5,18258.4
342,06-01-2017,12:45,18258.4,18267.0,18246.4,18267.0
343,06-01-2017,12:50,18269.0,18285.6,18260.1,18284.7
344,06-01-2017,12:55,18288.3,18293.8,18274.6,18284.1
345,06-01-2017,13:00,18283.3,18290.7,18273.8,18278.9
346,06-01-2017,13:05,18278.2,18284.9,18272.8,18275.9
347,06-01-2017,13:10,18276.0,18286.5,18271.6,18286.1
348,06-01-2017,13:15,18286.1,18286.6,18270.3,18271.3
349,06-01-2017,13:20,18272.0,18282.7,18259.0,18277.4
350,06-01-2017,13:25,18279.0,18293.3,18271.0,18285.2
351,06-01-2017,13:30,18284.8,18292.3,18265.3,18271.7
352,06-01-2017,13:35,18270.7,18290.4,18270.7,18278.3
353,06-01-2017,13:40,18277.3,18312.0,18277.3,18312.0
354,06-01-2017,13:45,18312.3,18319.7,18303.7,18303.7
355,06-01-2017,13:50,18302.3,18310.0,18280.2,18280.2
356,06-01-2017,13:55,18279.6,18300.7,18279.6,18296.2
357,06-01-2017,14:00,18294.4,18315.8,18292.4,18303.5
358,06-01-2017,14:05,18303.1,18311.8,18288.9,18291.1
359,06-01-2017,14:10,18289.9,18303.3,18289.2,18290.6
360,06-01-2017,14:15,18290.1,18303.7,18290.1,18300.7
361,06-01-2017,14:20,18301.2,18315.6,18295.9,18307.2
362,06-01-2017,14:25,18306.6,18311.9,18287.7,18289.0
363,06-01-2017,14:30,18290.4,18293.8,18239.1,18248.8
364,06-01-2017,14:35,18247.1,18272.1,18244.8,18265.3
365,06-01-2017,14:40,18263.4,18271.6,18250.8,18253.2
366,06-01-2017,14:45,18253.3,18256.1,18231.9,18251.7
367,06-01-2017,14:50,18254.4,18285.0,18252.6,18261.2
368,06-01-2017,14:55,18263.1,18272.4,18253.9,18255.0
369,06-01-2017,15:00,18253.9,18278.8,18242.9,18277.1
370,06-01-2017,15:05,18275.8,18278.3,18254.8,18258.5
371,06-01-2017,15:10,18260.9,18266.2,18240.3,18265.8
372,06-01-2017,15:15,18263.4,18279.0,18257.5,18268.6
373,06-01-2017,15:20,18268.3,18277.3,18256.9,18258.5
374,06-01-2017,15:25,18256.8,18278.7,18256.8,18267.1
375,10-01-2017,09:15,18351.4,18395.3,18337.7,18389.2
376,10-01-2017,09:20,18389.6,18412.8,18376.2,18383.6
377,10-01-2017,09:25,18385.3,18396.1,18362.1,18371.6
378,10-01-2017,09:30,18367.0,18383.3,18366.7,18372.0
379,10-01-2017,09:35,18370.2,18379.8,18275.8,18311.5
380,10-01-2017,09:40,18312.2,18332.8,18295.0,18307.7
381,10-01-2017,09:45,18308.4,18329.1,18308.2,18317.8
382,10-01-2017,09:50,18316.9,18330.6,18311.7,18323.1
383,10-01-2017,09:55,18325.7,18346.2,18318.6,18338.4
384,10-01-2017,10:00,18337.7,18347.2,18327.4,18342.4
385,10-01-2017,10:05,18337.1,18345.1,18328.5,18339.7
386,10-01-2017,10:10,18336.8,18341.2,18327.4,18334.3
387,10-01-2017,10:15,18333.9,18343.6,18324.3,18324.6
388,10-01-2017,10:20,18323.8,18327.9,18316.3,18320.1
389,10-01-2017,10:25,18319.5,18333.7,18316.8,18329.3
390,10-01-2017,10:30,18326.4,18340.8,18324.8,18329.7
391,10-01-2017,10:35,18328.6,18338.7,18328.6,18334.3
392,10-01-2017,10:40,18331.3,18332.2,18322.7,18324.9
393,10-01-2017,10:45,18324.6,18332.5,18321.4,18332.5
394,10-01-2017,10:50,18333.8,18337.0,18328.3,18328.3
395,10-01-2017,10:55,18328.2,18343.3,18327.1,18335.9
396,10-01-2017,11:00,18336.2,18338.5,18325.9,18334.6
397,10-01-2017,11:05,18334.1,18342.3,18327.1,18337.9
398,10-01-2017,11:10,18338.5,18344.9,18329.8,18338.3
399,10-01-2017,11:15,18336.8,18343.3,18331.8,18336.3
400,10-01-2017,11:20,18335.7,18345.1,18334.7,18337.2
401,10-01-2017,11:25,18337.1,18345.4,18332.5,18332.7
402,10-01-2017,11:30,18333.5,18348.2,18328.6,18339.9
403,10-01-2017,11:35,18339.8,18351.6,18338.3,18345.4
404,10-01-2017,11:40,18345.8,18352.8,18338.5,18345.8
405,10-01-2017,11:45,18346.3,18350.2,18339.1,18344.3
406,10-01-2017,11:50,18344.7,18350.0,18341.7,18345.7
407,10-01-2017,11:55,18345.1,18348.9,18334.6,18336.5
408,10-01-2017,12:00,18336.4,18340.7,18328.2,18334.3
409,10-01-2017,12:05,18334.2,18351.4,18331.8,18347.0
410,10-01-2017,12:10,18346.5,18348.6,18326.6,18327.4
411,10-01-2017,12:15,18327.6,18341.3,18319.7,18338.3
412,10-01-2017,12:20,18338.1,18347.2,18335.7,18345.9
413,10-01-2017,12:25,18345.2,18349.6,18340.0,18345.8
414,10-01-2017,12:30,18344.4,18363.3,18339.4,18361.7
415,10-01-2017,12:35,18361.8,18361.8,18344.1,18344.1
416,10-01-2017,12:40,18344.0,18351.8,18338.6,18341.8
417,10-01-2017,12:45,18341.9,18346.7,18335.7,18343.3
418,10-01-2017,12:50,18343.2,18345.2,18326.3,18331.7
419,10-01-2017,12:55,18328.5,18345.4,18328.5,18342.9
420,10-01-2017,13:00,18341.8,18347.3,18337.8,18337.8
421,10-01-2017,13:05,18340.3,18352.3,18335.2,18349.3
422,10-01-2017,13:10,18349.2,18353.5,18338.9,18338.9
