,Date,Time,Open,High,Low,Close
34,01-01-2020,12:05,32098.2,32150.85,32096.25,32125.9
35,01-01-2020,12:10,32124.9,32150.1,32119.7,32142.1
36,01-01-2020,12:15,32142.0,32164.25,32139.3,32148.1
37,01-01-2020,12:20,32146.7,32148.2,32102.5,32108.75
38,01-01-2020,12:25,32106.2,32116.0,32089.7,32090.2
39,01-01-2020,12:30,32089.55,32096.75,32057.2,32083.1
40,01-01-2020,12:35,32083.9,32102.55,32077.15,32098.9
41,01-01-2020,12:40,32095.0,32102.8,32084.8,32096.35
42,01-01-2020,12:45,32095.35,32112.1,32089.8,32107.1
43,01-01-2020,12:50,32106.35,32117.55,32101.95,32105.8
44,01-01-2020,12:55,32105.55,32109.45,32093.65,32108.85
45,01-01-2020,13:00,32108.45,32110.0,32093.2,32103.7
46,01-01-2020,13:05,32100.85,32106.5,32093.85,32096.65
47,01-01-2020,13:10,32098.05,32105.65,32095.65,32100.7
48,01-01-2020,13:15,32101.6,32103.7,32080.55,32097.85
49,01-01-2020,13:20,32097.9,32137.2,32094.1,32122.4
50,01-01-2020,13:25,32123.85,32123.85,32108.7,32123.65
51,01-01-2020,13:30,32124.15,32142.3,32119.45,32124.75
52,01-01-2020,13:35,32123.9,32132.85,32104.45,32109.0
53,01-01-2020,13:40,32109.25,32126.0,32101.45,32118.2
54,01-01-2020,13:45,32115.55,32128.8,32111.25,32122.8
55,01-01-2020,13:50,32121.6,32151.15,32113.25,32150.75
56,01-01-2020,13:55,32149.55,32168.25,32139.75,32144.9
57,01-01-2020,14:00,32144.6,32152.25,32135.4,32137.3
58,01-01-2020,14:05,32136.45,32144.85,32128.8,32133.85
59,01-01-2020,14:10,32132.8,32144.3,32131.3,32142.05
60,01-01-2020,14:15,32141.3,32144.85,32071.95,32089.75
61,01-01-2020,14:20,32090.75,32100.05,32080.2,32088.7
62,01-01-2020,14:25,32095.25,32095.25,32062.1,32086.15
63,01-01-2020,14:30,32087.5,32119.9,32082.4,32103.2
64,01-01-2020,14:35,32103.95,32105.2,32082.25,32084.45
65,01-01-2020,14:40,32084.75,32098.1,32080.85,32081.0
66,01-01-2020,14:45,32080.8,32096.85,32079.45,32090.1
67,01-01-2020,14:50,32090.15,32102.9,32083.6,32084.65
68,01-01-2020,14:55,32084.35,32091.9,32071.05,32071.05
69,01-01-2020,15:00,32070.5,32093.1,32067.05,32091.35
70,01-01-2020,15:05,32088.45,32120.6,32088.45,32107.65
71,01-01-2020,15:10,32105.45,32118.15,32083.0,32098.9
72,01-01-2020,15:15,32097.55,32113.1,32086.7,32098.6
73,01-01-2020,15:20,32098.05,32120.2,32088.95,32120.2
74,01-01-2020,15:25,32119.1,32131.1,32112.15,32126.3
75,02-01-2020,09:15,32133.15,32209.85,32121.4,32190.95
76,02-01-2020,09:20,32191.25,32236.15,32191.25,32230.2
77,02-01-2020,09:25,32231.0,32238.15,32214.45,32223.3
78,02-01-2020,09:30,32224.9,32255.7,32224.9,32243.75
79,02-01-2020,09:35,32245.4,32247.9,32200.5,32201.1
80,02-01-2020,09:40,32201.8,32211.75,32182.15,32198.4
81,02-01-2020,09:45,32199.3,32202.1,32154.7,32173.75
82,02-01-2020,09:50,32175.4,32187.05,32158.4,32168.65
83,02-01-2020,09:55,32167.3,32167.35,32132.95,32158.15
84,02-01-2020,10:00,32158.5,32176.35,32152.85,32172.2
85,02-01-2020,10:05,32171.7,32188.4,32169.3,32181.3
86,02-01-2020,10:10,32179.4,32180.7,32150.4,32170.05
87,02-01-2020,10:15,32169.9,32203.05,32165.8,32203.0
88,02-01-2020,10:20,32204.65,32216.6,32197.25,32197.65
89,02-01-2020,10:25,32198.25,32213.65,32194.15,32208.1
90,02-01-2020,10:30,32207.8,32230.7,32205.8,32230.3
91,02-01-2020,10:35,32230.45,32234.6,32218.85,32224.7
92,02-01-2020,10:40,32224.55,32230.6,32205.25,32214.85
93,02-01-2020,10:45,32211.8,32215.7,32192.0,32196.5
94,02-01-2020,10:50,32196.25,32219.55,32196.1,32203.55
95,02-01-2020,10:55,32203.1,32212.45,32182.65,32186.9
96,02-01-2020,11:00,32187.6,32192.6,32171.4,32184.15
97,02-01-2020,11:05,32185.2,32196.45,32179.2,32193.7
98,02-01-2020,11:10,32195.2,32201.5,32182.4,32186.75
99,02-01-2020,11:15,32185.8,32214.9,32185.8,32210.25
100,02-01-2020,11:20,32210.0,32224.05,32207.8,32221.4
101,02-01-2020,11:25,32218.8,32241.35,32218.2,32231.25
102,02-01-2020,11:30,32229.95,32239.5,32214.05,32236.55
103,02-01-2020,11:35,32235.05,32248.8,32230.55,32231.9
104,02-01-2020,11:40,32232.25,32240.05,32225.9,32234.85
105,02-01-2020,11:45,32235.15,32255.0,32231.4,32252.75
106,02-01-2020,11:50,32251.05,32252.0,32238.0,32247.7
107,02-01-2020,11:55,32248.45,32264.65,32237.95,32243.25
108,02-01-2020,12:00,32243.0,32259.25,32241.55,32250.4
109,02-01-2020,12:05,32252.15,32258.1,32244.3,32257.45
110,02-01-2020,12:10,32256.9,32279.3,32256.8,32275.45
111,02-01-2020,12:15,32272.75,32290.7,32269.35,32280.65
112,02-01-2020,12:20,32279.0,32289.0,32270.3,32282.25
113,02-01-2020,12:25,32284.0,32289.9,32270.05,32277.2
114,02-01-2020,12:30,32275.7,32293.15,32273.3,32284.8
115,02-01-2020,12:35,32286.15,32296.15,32280.6,32291.35
116,02-01-2020,12:40,32291.0,32293.1,32283.5,32290.75
117,02-01-2020,12:45,32287.4,32292.7,32232.2,32248.85
118,02-01-2020,12:50,32245.3,32250.55,32237.75,32242.55
119,02-01-2020,12:55,32242.8,32248.0,32234.0,32234.0
120,02-01-2020,13:00,32234.25,32262.0,32234.2,32259.8
121,02-01-2020,13:05,32261.25,32267.55,32255.25,32263.8
122,02-01-2020,13:10,32264.7,32276.85,32261.45,32270.15
123,02-01-2020,13:15,32269.65,32280.3,32265.8,32269.55
124,02-01-2020,13:20,32271.0,32297.0,32271.0,32295.6
125,02-01-2020,13:25,32295.35,32339.1,32293.15,32324.35
126,02-01-2020,13:30,32324.25,32324.9,32300.4,32313.0
127,02-01-2020,13:35,32312.8,32322.0,32306.9,32310.4
128,02-01-2020,13:40,32311.05,32330.65,32310.45,32318.65
129,02-01-2020,13:45,32318.95,32324.15,32289.55,32313.15
130,02-01-2020,13:50,32313.9,32328.4,32309.1,32319.55
131,02-01-2020,13:55,32318.5,32325.15,32308.25,32321.25
132,02-01-2020,14:00,32321.35,32330.3,32313.4,32322.25
133,02-01-2020,14:05,32322.0,32351.95,32322.0,32351.95
134,02-01-2020,14:10,32352.15,32359.4,32341.5,32341.5
135,02-01-2020,14:15,32341.95,32371.15,32341.95,32370.0
136,02-01-2020,14:20,32370.15,32398.45,32358.3,32397.9
137,02-01-2020,14:25,32396.05,32398.2,32360.1,32375.1
138,02-01-2020,14:30,32377.7,32390.8,32374.85,32385.35
139,02-01-2020,14:35,32386.85,32409.85,32382.3,32402.75
140,02-01-2020,14:40,32406.75,32416.4,32399.5,32409.7
141,02-01-2020,14:45,32408.3,32438.35,32406.6,32423.1
142,02-01-2020,14:50,32418.95,32423.6,32390.2,32409.6
143,02-01-2020,14:55,32416.5,32423.3,32395.25,32407.6
144,02-01-2020,15:00,32411.35,32452.25,32407.7,32433.35
145,02-01-2020,15:05,32431.2,32450.0,32430.55,32439.9
146,02-01-2020,15:10,32439.25,32459.75,32426.25,32455.2
147,02-01-2020,15:15,32454.8,32465.45,32442.55,32446.65
148,02-01-2020,15:20,32446.3,32458.4,32436.2,32442.15
149,02-01-2020,15:25,32439.1,32445.1,32425.95,32436.35
150,03-01-2020,09:15,32326.95,32329.8,32237.05,32261.65
151,03-01-2020,09:20,32260.2,32271.6,32236.4,32261.3
152,03-01-2020,09:25,32267.85,32291.65,32257.65,32276.2
153,03-01-2020,09:30,32275.25,32278.25,32217.85,32243.8
154,03-01-2020,09:35,32241.85,32243.75,32216.45,32240.15
155,03-01-2020,09:40,32241.8,32243.8,32193.2,32205.6
156,03-01-2020,09:45,32202.75,32203.6,32155.1,32169.3
157,03-01-2020,09:50,32168.6,32205.75,32162.75,32186.3
158,03-01-2020,09:55,32187.8,32192.7,32174.3,32188.05
159,03-01-2020,10:00,32187.95,32223.9,32180.2,32203.1
160,03-01-2020,10:05,32202.7,32243.9,32202.2,32238.35
161,03-01-2020,10:10,32239.15,32241.1,32202.6,32209.75
162,03-01-2020,10:15,32210.8,32225.85,32206.55,32225.85
163,03-01-2020,10:20,32226.8,32257.65,32225.0,32227.55
164,03-01-2020,10:25,32227.95,32233.55,32173.6,32184.15
165,03-01-2020,10:30,32184.5,32198.65,32151.8,32177.7
166,03-01-2020,10:35,32177.15,32177.25,32145.7,32170.75
167,03-01-2020,10:40,32171.0,32172.85,32141.45,32163.65
168,03-01-2020,10:45,32164.7,32173.55,32157.05,32166.5
169,03-01-2020,10:50,32167.65,32175.15,32160.4,32163.6
170,03-01-2020,10:55,32164.7,32167.15,32120.45,32145.8
171,03-01-2020,11:00,32147.0,32147.4,32121.6,32128.15
172,03-01-2020,11:05,32129.1,32136.45,32110.25,32120.5
173,03-01-2020,11:10,32121.1,32143.25,32102.25,32142.9
174,03-01-2020,11:15,32140.65,32161.0,32130.25,32149.65
175,03-01-2020,11:20,32150.1,32157.65,32137.5,32140.9
176,03-01-2020,11:25,32140.45,32145.5,32136.25,32141.35
177,03-01-2020,11:30,32140.4,32151.1,32118.95,32121.6
178,03-01-2020,11:35,32120.3,32141.25,32120.3,32133.5
179,03-01-2020,11:40,32134.05,32134.05,32122.55,32131.8
180,03-01-2020,11:45,32129.9,32133.65,32074.85,32080.95
181,03-01-2020,11:50,32081.3,32104.75,32077.1,32103.85
182,03-01-2020,11:55,32103.9,32105.25,32075.75,32082.0
183,03-01-2020,12:00,32081.9,32090.35,32057.7,32073.15
184,03-01-2020,12:05,32072.45,32086.2,32062.65,32085.8
185,03-01-2020,12:10,32085.05,32088.15,32067.7,32071.1
186,03-01-2020,12:15,32074.25,32078.8,32050.35,32060.1
187,03-01-2020,12:20,32059.1,32079.7,32034.0,32078.95
188,03-01-2020,12:25,32079.95,32083.6,32063.05,32080.7
189,03-01-2020,12:30,32080.85,32090.55,32059.65,32064.0
190,03-01-2020,12:35,32064.05,32066.9,32047.55,32055.9
191,03-01-2020,12:40,32056.2,32072.75,32050.0,32069.3
192,03-01-2020,12:45,32068.2,32085.25,32066.7,32077.05
193,03-01-2020,12:50,32075.85,32089.05,32071.2,32076.95
194,03-01-2020,12:55,32075.4,32076.6,32052.65,32066.25
195,03-01-2020,13:00,32064.75,32078.7,32057.85,32061.1
196,03-01-2020,13:05,32061.45,32107.45,32057.35,32098.3
197,03-01-2020,13:10,32098.05,32123.8,32095.6,32100.75
198,03-01-2020,13:15,32099.2,32106.5,32075.5,32076.75
199,03-01-2020,13:20,32079.05,32095.3,32073.9,32095.3
200,03-01-2020,13:25,32094.35,32096.55,32072.0,32080.1
201,03-01-2020,13:30,32079.25,32085.5,32065.1,32083.3
202,03-01-2020,13:35,32081.95,32094.45,32068.6,32075.3
203,03-01-2020,13:40,32075.6,32081.4,32070.5,32075.45
204,03-01-2020,13:45,32074.5,32076.75,32045.55,32056.0
205,03-01-2020,13:50,32058.05,32065.8,32045.2,32045.2
206,03-01-2020,13:55,32045.0,32071.85,32040.4,32058.15
207,03-01-2020,14:00,32058.3,32060.55,32031.3,32036.95
208,03-01-2020,14:05,32036.65,32037.6,32018.3,32033.1
209,03-01-2020,14:10,32032.6,32055.7,32029.85,32037.4
210,03-01-2020,14:15,32035.35,32038.8,32013.3,32028.15
211,03-01-2020,14:20,32027.25,32048.35,32024.65,32030.1
212,03-01-2020,14:25,32030.2,32030.2,32006.7,32024.8
213,03-01-2020,14:30,32024.1,32036.35,32013.4,32028.25
214,03-01-2020,14:35,32028.75,32057.8,32025.05,32038.4
215,03-01-2020,14:40,32040.25,32040.45,32020.25,32023.65
216,03-01-2020,14:45,32023.75,32026.05,32004.55,32011.15
217,03-01-2020,14:50,32012.9,32019.45,31978.25,31984.45
218,03-01-2020,14:55,31981.35,31995.65,31960.4,31968.35
219,03-01-2020,15:00,31970.0,32040.8,31969.7,32039.45
220,03-01-2020,15:05,32040.2,32077.9,32034.7,32077.9
221,03-01-2020,15:10,32078.2,32082.55,32049.1,32060.25
222,03-01-2020,15:15,32061.7,32083.85,32052.45,32081.5
223,03-01-2020,15:20,32078.4,32100.8,32062.7,32098.95
224,03-01-2020,15:25,32099.25,32110.55,32084.45,32090.4
225,06-01-2020,09:15,31910.45,31914.45,31703.55,31730.2
226,06-01-2020,09:20,31728.9,31733.3,31626.7,31642.5
227,06-01-2020,09:25,31642.45,31665.4,31604.7,31607.2
228,06-01-2020,09:30,31607.05,31611.3,31487.1,31546.6
229,06-01-2020,09:35,31549.25,31607.4,31522.6,31591.45
230,06-01-2020,09:40,31589.5,31597.25,31554.1,31567.8
231,06-01-2020,09:45,31562.8,31582.65,31538.45,31573.25
232,06-01-2020,09:50,31579.2,31579.2,31520.5,31570.7
233,06-01-2020,09:55,31569.45,31623.9,31562.95,31623.9
234,06-01-2020,10:00,31620.05,31629.3,31568.8,31590.3
235,06-01-2020,10:05,31589.25,31606.85,31580.4,31598.9
236,06-01-2020,10:10,31600.8,31602.8,31573.85,31593.3
237,06-01-2020,10:15,31591.8,31598.2,31580.9,31587.55
238,06-01-2020,10:20,31585.95,31593.65,31548.95,31558.75
239,06-01-2020,10:25,31558.0,31559.7,31528.3,31552.8
240,06-01-2020,10:30,31553.15,31593.3,31544.15,31592.6
241,06-01-2020,10:35,31592.05,31594.15,31554.8,31563.95
242,06-01-2020,10:40,31567.55,31572.85,31553.35,31557.35
243,06-01-2020,10:45,31557.55,31562.8,31526.4,31529.75
244,06-01-2020,10:50,31530.4,31561.45,31522.35,31538.8
245,06-01-2020,10:55,31538.85,31543.05,31518.1,31523.05
246,06-01-2020,11:00,31517.85,31519.6,31478.75,31504.55
247,06-01-2020,11:05,31503.5,31517.6,31501.4,31510.7
248,06-01-2020,11:10,31510.0,31516.7,31484.4,31496.55
249,06-01-2020,11:15,31492.6,31496.75,31465.0,31477.8
250,06-01-2020,11:20,31477.65,31478.4,31446.9,31469.45
251,06-01-2020,11:25,31468.15,31469.65,31414.35,31435.35
252,06-01-2020,11:30,31430.55,31435.0,31403.0,31420.65
253,06-01-2020,11:35,31422.8,31434.85,31403.7,31417.9
254,06-01-2020,11:40,31417.3,31426.4,31379.0,31391.3
255,06-01-2020,11:45,31390.4,31401.35,31367.4,31399.7
256,06-01-2020,11:50,31397.15,31423.1,31388.8,31422.2
257,06-01-2020,11:55,31420.6,31423.45,31403.55,31412.5
258,06-01-2020,12:00,31411.35,31424.2,31404.15,31406.65
259,06-01-2020,12:05,31401.8,31404.6,31375.1,31389.55
260,06-01-2020,12:10,31388.7,31390.95,31355.0,31390.6
261,06-01-2020,12:15,31388.35,31402.6,31386.0,31399.3
262,06-01-2020,12:20,31397.15,31412.8,31395.8,31410.65
263,06-01-2020,12:25,31411.15,31428.05,31402.6,31402.6
264,06-01-2020,12:30,31401.7,31405.9,31384.25,31392.3
265,06-01-2020,12:35,31390.7,31403.9,31382.1,31384.6
266,06-01-2020,12:40,31385.65,31388.65,31338.05,31350.1
267,06-01-2020,12:45,31348.75,31354.9,31330.75,31346.75
268,06-01-2020,12:50,31345.05,31353.45,31319.2,31341.4
269,06-01-2020,12:55,31339.5,31347.45,31327.2,31340.0
270,06-01-2020,13:00,31338.35,31390.6,31336.2,31352.05
271,06-01-2020,13:05,31351.2,31380.15,31350.7,31376.9
272,06-01-2020,13:10,31378.05,31398.6,31351.2,31363.8
273,06-01-2020,13:15,31365.2,31369.25,31334.4,31334.4
274,06-01-2020,13:20,31332.7,31352.35,31332.7,31349.65
275,06-01-2020,13:25,31349.55,31363.1,31346.5,31355.7
276,06-01-2020,13:30,31356.55,31361.15,31346.9,31355.9
277,06-01-2020,13:35,31354.75,31367.95,31348.3,31362.0
278,06-01-2020,13:40,31361.3,31389.9,31359.7,31382.5
279,06-01-2020,13:45,31384.2,31385.0,31363.8,31372.35
280,06-01-2020,13:50,31369.55,31376.45,31354.55,31355.4
281,06-01-2020,13:55,31355.0,31360.55,31322.6,31337.8
282,06-01-2020,14:00,31337.15,31348.75,31298.8,31304.45
283,06-01-2020,14:05,31303.05,31334.45,31291.15,31317.55
284,06-01-2020,14:10,31315.65,31323.5,31272.65,31276.75
285,06-01-2020,14:15,31279.2,31279.65,31241.45,31241.75
286,06-01-2020,14:20,31240.9,31245.9,31214.45,31219.2
287,06-01-2020,14:25,31219.15,31245.95,31204.9,31238.05
288,06-01-2020,14:30,31241.05,31247.25,31215.75,31229.4
289,06-01-2020,14:35,31231.65,31234.45,31172.1,31183.4
290,06-01-2020,14:40,31184.15,31209.6,31170.55,31205.15
291,06-01-2020,14:45,31207.8,31229.0,31186.95,31220.4
292,06-01-2020,14:50,31220.5,31316.55,31201.75,31311.2
293,06-01-2020,14:55,31314.95,31321.95,31234.0,31234.45
294,06-01-2020,15:00,31237.2,31275.45,31230.95,31251.25
295,06-01-2020,15:05,31253.8,31253.8,31206.55,31210.1
296,06-01-2020,15:10,31210.2,31262.35,31207.35,31239.8
297,06-01-2020,15:15,31241.3,31246.3,31223.3,31243.5
298,06-01-2020,15:20,31242.7,31260.7,31226.15,31243.15
299,06-01-2020,15:25,31242.1,31256.35,31236.1,31244.85
300,07-01-2020,09:15,31598.05,31754.6,31566.05,31723.55
301,07-01-2020,09:20,31723.65,31825.35,31708.25,31812.65
302,07-01-2020,09:25,31812.35,31818.5,31761.4,31768.1
303,07-01-2020,09:30,31767.15,31847.4,31763.7,31846.25
304,07-01-2020,09:35,31845.3,31847.9,31767.65,31775.05
305,07-01-2020,09:40,31775.8,31826.6,31772.85,31823.55
306,07-01-2020,09:45,31824.65,31851.45,31800.8,31804.3
307,07-01-2020,09:50,31804.1,31804.4,31742.85,31751.45
308,07-01-2020,09:55,31751.6,31766.55,31732.6,31735.4
309,07-01-2020,10:00,31734.95,31744.1,31692.05,31700.35
310,07-01-2020,10:05,31698.75,31711.65,31656.75,31701.7
311,07-01-2020,10:10,31702.0,31722.4,31686.75,31720.95
312,07-01-2020,10:15,31721.15,31734.15,31673.8,31677.2
313,07-01-2020,10:20,31674.85,31707.75,31674.55,31706.25
314,07-01-2020,10:25,31706.45,31706.45,31680.85,31701.9
315,07-01-2020,10:30,31703.05,31710.55,31680.7,31694.95
316,07-01-2020,10:35,31695.7,31709.0,31687.7,31689.75
317,07-01-2020,10:40,31691.6,31708.95,31675.8,31677.6
318,07-01-2020,10:45,31676.9,31685.55,31669.2,31671.2
319,07-01-2020,10:50,31669.05,31673.15,31598.5,31599.9
320,07-01-2020,10:55,31599.35,31612.6,31507.75,31522.5
321,07-01-2020,11:00,31522.4,31531.75,31408.0,31432.55
322,07-01-2020,11:05,31433.5,31493.6,31414.2,31467.2
323,07-01-2020,11:10,31468.15,31478.0,31404.9,31430.05
324,07-01-2020,11:15,31431.55,31446.65,31399.4,31446.65
325,07-01-2020,11:20,31445.05,31451.3,31415.75,31446.3
326,07-01-2020,11:25,31454.95,31459.95,31441.95,31442.75
327,07-01-2020,11:30,31442.15,31497.6,31437.65,31493.25
328,07-01-2020,11:35,31492.05,31549.1,31492.05,31517.8
329,07-01-2020,11:40,31515.8,31515.9,31458.4,31483.9
330,07-01-2020,11:45,31484.3,31484.3,31449.1,31452.45
331,07-01-2020,11:50,31451.75,31484.85,31442.1,31475.3
332,07-01-2020,11:55,31476.25,31478.25,31442.9,31461.0
333,07-01-2020,12:00,31459.3,31478.35,31443.05,31463.85
334,07-01-2020,12:05,31462.8,31501.85,31459.7,31499.35
335,07-01-2020,12:10,31497.25,31514.85,31482.4,31506.45
336,07-01-2020,12:15,31506.35,31507.5,31455.65,31461.4
337,07-01-2020,12:20,31461.45,31473.85,31441.3,31452.6
338,07-01-2020,12:25,31452.9,31466.35,31419.1,31419.5
339,07-01-2020,12:30,31419.15,31425.45,31382.05,31399.8
340,07-01-2020,12:35,31398.8,31439.2,31395.35,31439.2
341,07-01-2020,12:40,31439.35,31442.7,31416.65,31420.85
342,07-01-2020,12:45,31420.35,31467.85,31420.35,31458.65
343,07-01-2020,12:50,31459.9,31463.15,31429.65,31433.2
344,07-01-2020,12:55,31432.15,31437.75,31395.45,31403.55
345,07-01-2020,13:00,31400.55,31404.75,31337.5,31364.75
346,07-01-2020,13:05,31365.45,31365.95,31273.6,31285.15
347,07-01-2020,13:10,31282.0,31323.5,31259.45,31312.7
348,07-01-2020,13:15,31313.6,31314.65,31241.85,31272.65
349,07-01-2020,13:20,31267.95,31282.05,31237.9,31246.15
350,07-01-2020,13:25,31246.75,31306.7,31224.6,31235.75
351,07-01-2020,13:30,31233.55,31262.05,31200.9,31231.6
352,07-01-2020,13:35,31230.55,31292.95,31224.5,31273.9
353,07-01-2020,13:40,31274.2,31289.85,31241.25,31276.55
354,07-01-2020,13:45,31276.5,31350.55,31262.0,31350.55
355,07-01-2020,13:50,31347.05,31392.35,31316.6,31321.75
356,07-01-2020,13:55,31322.55,31370.05,31294.75,31307.6
357,07-01-2020,14:00,31306.75,31349.4,31301.85,31343.05
358,07-01-2020,14:05,31341.45,31345.8,31271.8,31287.35
359,07-01-2020,14:10,31285.5,31341.3,31269.15,31340.3
360,07-01-2020,14:15,31340.95,31349.5,31309.5,31344.35
361,07-01-2020,14:20,31344.45,31348.35,31326.75,31334.0
362,07-01-2020,14:25,31333.5,31336.9,31296.75,31327.85
363,07-01-2020,14:30,31327.35,31392.45,31322.8,31378.85
364,07-01-2020,14:35,31378.4,31380.65,31331.95,31348.8
365,07-01-2020,14:40,31346.45,31350.95,31317.45,31328.8
366,07-01-2020,14:45,31326.45,31328.0,31289.2,31299.8
367,07-01-2020,14:50,31299.6,31373.5,31292.85,31368.2
368,07-01-2020,14:55,31367.3,31374.45,31324.55,31328.25
369,07-01-2020,15:00,31329.25,31369.25,31323.6,31329.4
370,07-01-2020,15:05,31327.15,31368.3,31324.95,31361.0
371,07-01-2020,15:10,31360.55,31401.2,31356.1,31400.65
372,07-01-2020,15:15,31398.35,31434.75,31394.15,31432.2
373,07-01-2020,15:20,31430.55,31443.35,31401.85,31418.95
374,07-01-2020,15:25,31416.75,31439.6,31413.25,31414.75
375,08-01-2020,09:15,30995.5,31078.25,30899.55,30915.2
376,08-01-2020,09:20,30921.65,31089.9,30921.65,31048.55
377,08-01-2020,09:25,31046.4,31080.75,30999.95,31080.75
378,08-01-2020,09:30,31081.6,31102.55,31030.95,31077.0
379,08-01-2020,09:35,31080.55,31083.25,31047.15,31078.7
380,08-01-2020,09:40,31078.95,31190.7,31056.85,31187.85
381,08-01-2020,09:45,31186.25,31354.85,31186.1,31220.0
382,08-01-2020,09:50,31217.4,31259.5,31178.4,31211.65
383,08-01-2020,09:55,31211.15,31254.85,31194.9,31229.4
384,08-01-2020,10:00,31228.4,31228.4,31166.15,31170.75
385,08-01-2020,10:05,31172.7,31208.55,31156.15,31191.9
386,08-01-2020,10:10,31192.8,31239.3,31188.4,31204.55
387,08-01-2020,10:15,31201.2,31298.05,31199.8,31276.45
388,08-01-2020,10:20,31275.15,31293.1,31262.6,31262.8
389,08-01-2020,10:25,31265.2,31272.95,31230.1,31261.35
390,08-01-2020,10:30,31261.45,31262.1,31222.05,31225.25
391,08-01-2020,10:35,31226.0,31243.7,31205.85,31206.35
392,08-01-2020,10:40,31206.5,31220.8,31199.95,31210.5
393,08-01-2020,10:45,31208.95,31243.15,31181.4,31235.75
394,08-01-2020,10:50,31236.85,31246.55,31210.75,31214.3
395,08-01-2020,10:55,31212.9,31217.65,31161.45,31162.75
396,08-01-2020,11:00,31163.5,31176.3,31135.65,31174.1
397,08-01-2020,11:05,31169.6,31185.2,31132.25,31133.45
398,08-01-2020,11:10,31134.05,31145.55,31106.3,31134.65
399,08-01-2020,11:15,31133.3,31134.2,31094.15,31121.85
400,08-01-2020,11:20,31120.45,31144.15,31120.45,31126.5
401,08-01-2020,11:25,31124.95,31125.0,31090.5,31101.05
402,08-01-2020,11:30,31102.4,31122.5,31082.95,31090.05
403,08-01-2020,11:35,31086.4,31116.1,31079.15,31109.3
404,08-01-2020,11:40,31109.15,31114.15,31088.45,31088.45
405,08-01-2020,11:45,31088.0,31098.0,31050.5,31058.4
406,08-01-2020,11:50,31059.45,31131.55,31056.75,31096.65
407,08-01-2020,11:55,31096.15,31115.95,31083.5,31115.8
408,08-01-2020,12:00,31117.65,31120.0,31100.95,31118.55
409,08-01-2020,12:05,31115.9,31122.3,31078.65,31086.5
410,08-01-2020,12:10,31085.3,31106.9,31081.65,31105.85
411,08-01-2020,12:15,31103.15,31109.1,31078.3,31087.55
412,08-01-2020,12:20,31086.85,31130.2,31079.6,31117.85
413,08-01-2020,12:25,31118.0,31145.85,31110.65,31140.6
414,08-01-2020,12:30,31138.85,31174.25,31123.8,31158.05
415,08-01-2020,12:35,31156.95,31235.9,31156.95,31230.55
416,08-01-2020,12:40,31237.3,31255.0,31212.5,31217.2
417,08-01-2020,12:45,31217.5,31250.2,31216.45,31230.7
418,08-01-2020,12:50,31228.4,31252.55,31210.3,31223.4
419,08-01-2020,12:55,31223.25,31247.2,31216.15,31226.45
420,08-01-2020,13:00,31224.7,31279.15,31222.95,31275.4
421,08-01-2020,13:05,31274.75,31282.75,31213.0,31217.2
422,08-01-2020,13:10,31215.0,31225.25,31184.05,31201.25
