,Date,Time,Open,High,Low,Close
36,01-01-2019,12:15,27107.85,27117.05,27106.4,27115.45
37,01-01-2019,12:20,27114.2,27121.1,27103.35,27107.7
38,01-01-2019,12:25,27108.1,27113.1,27096.35,27096.35
39,01-01-2019,12:30,27095.9,27097.45,27061.4,27065.85
40,01-01-2019,12:35,27066.4,27075.35,27060.4,27072.45
41,01-01-2019,12:40,27072.05,27083.0,27070.4,27080.15
42,01-01-2019,12:45,27079.15,27081.7,27057.9,27057.9
43,01-01-2019,12:50,27059.1,27069.7,27054.75,27063.95
44,01-01-2019,12:55,27064.35,27076.1,27061.95,27062.55
45,01-01-2019,13:00,27062.3,27077.85,27059.5,27071.4
46,01-01-2019,13:05,27071.45,27086.85,27069.9,27085.2
47,01-01-2019,13:10,27084.1,27094.55,27074.0,27092.75
48,01-01-2019,13:15,27092.35,27094.85,27082.95,27084.4
49,01-01-2019,13:20,27085.55,27086.4,27078.7,27081.75
50,01-01-2019,13:25,27080.95,27086.15,27075.65,27085.25
51,01-01-2019,13:30,27084.95,27087.15,27079.95,27081.45
52,01-01-2019,13:35,27081.6,27081.6,27021.55,27028.85
53,01-01-2019,13:40,27030.65,27047.0,27019.05,27044.9
54,01-01-2019,13:45,27044.0,27050.8,27035.85,27044.6
55,01-01-2019,13:50,27045.95,27066.75,27043.7,27059.65
56,01-01-2019,13:55,27058.95,27067.1,27052.45,27065.25
57,01-01-2019,14:00,27062.9,27078.35,27055.15,27074.0
58,01-01-2019,14:05,27073.8,27100.35,27073.3,27095.05
59,01-01-2019,14:10,27095.75,27099.55,27071.85,27076.3
60,01-01-2019,14:15,27076.4,27107.2,27073.35,27100.05
61,01-01-2019,14:20,27100.4,27112.6,27094.85,27103.45
62,01-01-2019,14:25,27102.75,27148.35,27098.65,27147.4
63,01-01-2019,14:30,27147.95,27270.2,27147.8,27220.05
64,01-01-2019,14:35,27219.1,27265.5,27219.1,27255.45
65,01-01-2019,14:40,27255.25,27291.1,27255.25,27291.0
66,01-01-2019,14:45,27291.4,27326.1,27289.95,27320.55
67,01-01-2019,14:50,27320.9,27333.1,27304.55,27308.0
68,01-01-2019,14:55,27306.65,27356.8,27299.7,27348.2
69,01-01-2019,15:00,27351.9,27356.85,27326.05,27348.35
70,01-01-2019,15:05,27347.0,27387.95,27343.35,27377.75
71,01-01-2019,15:10,27374.75,27395.35,27374.45,27388.15
72,01-01-2019,15:15,27388.25,27409.9,27378.0,27399.7
73,01-01-2019,15:20,27398.4,27423.25,27395.9,27419.9
74,01-01-2019,15:25,27422.05,27430.55,27397.5,27411.8
75,02-01-2019,09:15,27297.0,27305.05,27208.55,27274.85
76,02-01-2019,09:20,27278.45,27349.4,27274.75,27340.05
77,02-01-2019,09:25,27342.8,27364.45,27325.2,27335.0
78,02-01-2019,09:30,27335.05,27338.3,27284.1,27286.85
79,02-01-2019,09:35,27283.3,27297.3,27242.15,27267.35
80,02-01-2019,09:40,27267.65,27299.1,27251.75,27295.5
81,02-01-2019,09:45,27295.6,27310.0,27277.35,27295.95
82,02-01-2019,09:50,27295.2,27344.25,27293.55,27332.95
83,02-01-2019,09:55,27335.8,27347.4,27305.25,27318.3
84,02-01-2019,10:00,27319.85,27338.8,27304.3,27337.2
85,02-01-2019,10:05,27338.2,27342.2,27314.35,27316.05
86,02-01-2019,10:10,27318.95,27334.0,27308.2,27326.0
87,02-01-2019,10:15,27326.9,27374.2,27315.4,27372.55
88,02-01-2019,10:20,27373.3,27397.55,27364.2,27383.25
89,02-01-2019,10:25,27379.6,27381.7,27343.75,27368.65
90,02-01-2019,10:30,27367.6,27369.6,27330.95,27335.4
91,02-01-2019,10:35,27333.35,27367.55,27331.1,27333.95
92,02-01-2019,10:40,27335.0,27358.25,27327.35,27352.35
93,02-01-2019,10:45,27351.85,27374.35,27342.95,27372.1
94,02-01-2019,10:50,27370.65,27388.25,27363.1,27378.0
95,02-01-2019,10:55,27375.8,27381.55,27358.2,27368.85
96,02-01-2019,11:00,27369.8,27385.2,27360.4,27367.1
97,02-01-2019,11:05,27368.3,27386.95,27364.9,27378.95
98,02-01-2019,11:10,27377.45,27377.45,27352.5,27357.65
99,02-01-2019,11:15,27355.3,27368.15,27333.6,27350.15
100,02-01-2019,11:20,27349.65,27357.25,27341.1,27352.95
101,02-01-2019,11:25,27353.4,27361.2,27341.9,27344.4
102,02-01-2019,11:30,27343.5,27371.15,27342.95,27366.3
103,02-01-2019,11:35,27365.9,27375.35,27354.6,27366.35
104,02-01-2019,11:40,27366.4,27391.3,27366.4,27372.85
105,02-01-2019,11:45,27372.15,27376.95,27354.75,27357.65
106,02-01-2019,11:50,27358.4,27363.75,27340.5,27359.8
107,02-01-2019,11:55,27362.15,27383.45,27358.05,27380.2
108,02-01-2019,12:00,27379.35,27389.55,27373.05,27378.55
109,02-01-2019,12:05,27379.5,27380.15,27356.8,27377.1
110,02-01-2019,12:10,27379.5,27382.35,27367.55,27373.25
111,02-01-2019,12:15,27377.25,27389.75,27369.95,27381.05
112,02-01-2019,12:20,27381.3,27381.45,27289.15,27317.0
113,02-01-2019,12:25,27320.8,27328.3,27280.2,27286.75
114,02-01-2019,12:30,27284.3,27300.65,27253.4,27296.3
115,02-01-2019,12:35,27297.05,27299.75,27267.7,27274.15
116,02-01-2019,12:40,27272.6,27284.85,27223.55,27223.55
117,02-01-2019,12:45,27225.85,27229.7,27156.6,27196.5
118,02-01-2019,12:50,27196.2,27235.85,27182.75,27217.3
119,02-01-2019,12:55,27220.2,27241.4,27203.25,27229.15
120,02-01-2019,13:00,27227.0,27235.65,27201.55,27221.45
121,02-01-2019,13:05,27221.25,27241.7,27207.05,27234.7
122,02-01-2019,13:10,27235.7,27237.6,27209.9,27214.2
123,02-01-2019,13:15,27215.5,27226.25,27204.25,27214.35
124,02-01-2019,13:20,27217.2,27219.5,27147.7,27154.1
125,02-01-2019,13:25,27155.1,27196.95,27155.1,27182.35
126,02-01-2019,13:30,27179.1,27186.7,27150.85,27154.25
127,02-01-2019,13:35,27161.05,27171.95,27111.65,27150.15
128,02-01-2019,13:40,27152.25,27156.15,27130.55,27135.05
129,02-01-2019,13:45,27134.95,27136.35,27090.55,27107.35
130,02-01-2019,13:50,27107.4,27123.7,27077.6,27119.8
131,02-01-2019,13:55,27118.15,27162.9,27099.75,27143.4
132,02-01-2019,14:00,27141.95,27146.85,27082.95,27099.15
133,02-01-2019,14:05,27100.6,27132.4,27081.75,27115.25
134,02-01-2019,14:10,27116.65,27129.95,27098.9,27124.75
135,02-01-2019,14:15,27125.95,27145.55,27101.05,27104.85
136,02-01-2019,14:20,27104.65,27133.7,27101.55,27123.55
137,02-01-2019,14:25,27125.25,27125.25,27087.3,27111.25
138,02-01-2019,14:30,27109.6,27143.1,27109.6,27118.9
139,02-01-2019,14:35,27118.8,27208.7,27118.8,27195.9
140,02-01-2019,14:40,27195.85,27226.4,27193.6,27207.15
141,02-01-2019,14:45,27206.95,27216.65,27133.05,27137.8
142,02-01-2019,14:50,27136.35,27194.15,27135.7,27193.15
143,02-01-2019,14:55,27191.5,27223.5,27191.5,27198.2
144,02-01-2019,15:00,27198.05,27212.15,27175.5,27196.45
145,02-01-2019,15:05,27197.1,27211.65,27159.75,27161.85
146,02-01-2019,15:10,27161.5,27176.4,27145.2,27174.7
147,02-01-2019,15:15,27173.65,27173.65,27129.6,27152.5
148,02-01-2019,15:20,27150.35,27164.95,27140.55,27140.55
149,02-01-2019,15:25,27139.05,27162.75,27138.15,27158.8
150,03-01-2019,09:15,27181.6,27206.2,27090.8,27126.65
151,03-01-2019,09:20,27126.4,27128.4,27057.95,27073.05
152,03-01-2019,09:25,27073.75,27081.85,27049.9,27079.1
153,03-01-2019,09:30,27078.9,27111.15,27064.75,27108.25
154,03-01-2019,09:35,27107.65,27141.7,27105.85,27139.6
155,03-01-2019,09:40,27139.95,27171.35,27106.95,27167.75
156,03-01-2019,09:45,27168.6,27168.6,27126.75,27151.4
157,03-01-2019,09:50,27149.9,27153.2,27111.65,27119.0
158,03-01-2019,09:55,27116.6,27138.05,27111.65,27134.7
159,03-01-2019,10:00,27136.8,27165.45,27126.6,27154.45
160,03-01-2019,10:05,27155.85,27156.7,27134.9,27149.6
161,03-01-2019,10:10,27148.9,27165.35,27144.05,27156.3
162,03-01-2019,10:15,27157.15,27172.85,27137.4,27167.25
163,03-01-2019,10:20,27166.7,27175.9,27152.05,27165.45
164,03-01-2019,10:25,27166.0,27166.0,27148.45,27148.95
165,03-01-2019,10:30,27148.65,27162.05,27126.65,27127.95
166,03-01-2019,10:35,27126.8,27131.8,27115.7,27126.3
167,03-01-2019,10:40,27126.35,27128.9,27083.3,27096.1
168,03-01-2019,10:45,27097.15,27097.15,27064.85,27090.45
169,03-01-2019,10:50,27090.1,27092.55,27047.05,27060.25
170,03-01-2019,10:55,27057.7,27074.45,27057.7,27069.75
171,03-01-2019,11:00,27069.2,27114.45,27067.2,27111.1
172,03-01-2019,11:05,27112.2,27113.95,27089.65,27095.2
173,03-01-2019,11:10,27094.8,27114.75,27087.05,27100.1
174,03-01-2019,11:15,27098.5,27103.4,27067.6,27084.95
175,03-01-2019,11:20,27082.75,27099.85,27074.5,27083.45
176,03-01-2019,11:25,27084.8,27087.65,27065.3,27069.9
177,03-01-2019,11:30,27069.55,27080.3,27038.65,27044.05
178,03-01-2019,11:35,27044.3,27057.35,27018.5,27035.3
179,03-01-2019,11:40,27033.9,27036.65,26985.8,26997.35
180,03-01-2019,11:45,26994.6,27022.3,26987.75,27019.0
181,03-01-2019,11:50,27018.1,27031.3,26999.2,27000.45
182,03-01-2019,11:55,26994.25,27019.1,26991.45,27009.4
183,03-01-2019,12:00,27010.25,27036.35,27004.05,27030.3
184,03-01-2019,12:05,27030.75,27037.25,27007.95,27018.1
185,03-01-2019,12:10,27018.0,27033.7,27016.15,27030.95
186,03-01-2019,12:15,27030.55,27031.85,27004.7,27019.3
187,03-01-2019,12:20,27017.05,27033.1,26996.45,26996.45
188,03-01-2019,12:25,26996.3,27009.0,26977.75,27001.8
189,03-01-2019,12:30,27000.3,27033.65,26997.0,27033.05
190,03-01-2019,12:35,27030.65,27060.2,27020.65,27040.45
191,03-01-2019,12:40,27039.05,27041.95,27024.2,27029.7
192,03-01-2019,12:45,27029.9,27049.2,27017.85,27018.6
193,03-01-2019,12:50,27017.4,27031.15,27006.0,27015.3
194,03-01-2019,12:55,27015.45,27024.95,27009.65,27010.1
195,03-01-2019,13:00,27010.9,27048.15,27008.25,27037.4
196,03-01-2019,13:05,27037.25,27066.5,27031.9,27066.5
197,03-01-2019,13:10,27066.45,27087.8,27054.95,27063.35
198,03-01-2019,13:15,27062.1,27066.75,27043.05,27058.9
199,03-01-2019,13:20,27059.5,27092.0,27057.15,27079.85
200,03-01-2019,13:25,27081.0,27084.65,27054.2,27055.1
201,03-01-2019,13:30,27055.6,27065.0,27015.1,27039.5
202,03-01-2019,13:35,27036.9,27040.65,26970.9,26974.4
203,03-01-2019,13:40,26974.3,27002.7,26943.0,26963.35
204,03-01-2019,13:45,26961.15,26983.95,26940.25,26954.0
205,03-01-2019,13:50,26956.15,26976.4,26944.05,26970.95
206,03-01-2019,13:55,26969.9,27018.0,26968.4,27016.8
207,03-01-2019,14:00,27017.1,27042.75,27006.0,27009.1
208,03-01-2019,14:05,27009.7,27018.9,26991.6,26996.15
209,03-01-2019,14:10,26994.6,26997.8,26952.95,26965.2
210,03-01-2019,14:15,26966.1,26997.55,26963.9,26979.8
211,03-01-2019,14:20,26979.35,27002.45,26979.35,26983.05
212,03-01-2019,14:25,26983.55,26994.15,26962.5,26990.6
213,03-01-2019,14:30,26989.45,26999.0,26977.15,26989.55
214,03-01-2019,14:35,26988.9,27023.05,26988.9,27009.35
215,03-01-2019,14:40,27010.2,27019.55,26977.9,26992.2
216,03-01-2019,14:45,26991.95,26995.45,26966.7,26989.25
217,03-01-2019,14:50,26989.35,27006.75,26988.2,26999.6
218,03-01-2019,14:55,26998.9,27017.95,26972.85,27016.1
219,03-01-2019,15:00,27015.85,27023.0,26971.4,26980.95
220,03-01-2019,15:05,26979.95,26994.85,26947.95,26958.25
221,03-01-2019,15:10,26957.25,26977.5,26949.55,26965.7
222,03-01-2019,15:15,26965.35,26973.3,26935.8,26958.0
223,03-01-2019,15:20,26958.25,26964.0,26939.15,26942.4
224,03-01-2019,15:25,26945.85,26956.95,26934.7,26938.5
225,04-01-2019,09:15,26999.7,27046.4,26983.3,27016.4
226,04-01-2019,09:20,27013.45,27085.9,27013.0,27083.1
227,04-01-2019,09:25,27078.3,27078.85,27021.65,27021.65
228,04-01-2019,09:30,27021.35,27045.4,27016.4,27042.35
229,04-01-2019,09:35,27038.95,27053.25,27001.1,27004.8
230,04-01-2019,09:40,27010.1,27023.5,26961.8,26981.05
231,04-01-2019,09:45,26983.3,26983.3,26926.1,26957.9
232,04-01-2019,09:50,26957.6,26999.8,26944.9,26997.15
233,04-01-2019,09:55,26998.15,27004.25,26963.8,26984.65
234,04-01-2019,10:00,26983.1,26990.2,26960.95,26975.05
235,04-01-2019,10:05,26973.4,26983.7,26947.4,26960.85
236,04-01-2019,10:10,26961.3,26976.15,26939.2,26974.6
237,04-01-2019,10:15,26974.4,26981.5,26944.2,26950.9
238,04-01-2019,10:20,26951.3,26965.7,26936.7,26944.1
239,04-01-2019,10:25,26948.1,26962.85,26939.95,26947.25
240,04-01-2019,10:30,26946.35,26960.3,26926.9,26951.85
241,04-01-2019,10:35,26951.9,26984.95,26948.9,26976.65
242,04-01-2019,10:40,26976.15,26976.15,26958.35,26964.0
243,04-01-2019,10:45,26964.65,26965.5,26940.0,26954.85
244,04-01-2019,10:50,26955.75,26978.0,26949.95,26977.05
245,04-01-2019,10:55,26976.9,27022.4,26970.75,26997.6
246,04-01-2019,11:00,26998.4,27049.25,26994.4,27038.25
247,04-01-2019,11:05,27034.95,27086.7,27034.95,27085.75
248,04-01-2019,11:10,27087.3,27132.15,27066.9,27068.35
249,04-01-2019,11:15,27069.75,27098.3,27065.4,27089.85
250,04-01-2019,11:20,27086.9,27093.2,27064.4,27085.8
251,04-01-2019,11:25,27084.75,27099.05,27076.75,27086.0
252,04-01-2019,11:30,27086.1,27115.9,27078.05,27112.55
253,04-01-2019,11:35,27110.45,27158.1,27110.45,27137.85
254,04-01-2019,11:40,27136.85,27150.55,27132.45,27143.85
255,04-01-2019,11:45,27143.0,27158.0,27127.75,27127.75
256,04-01-2019,11:50,27130.25,27135.15,27112.35,27133.0
257,04-01-2019,11:55,27132.2,27135.75,27117.05,27123.95
258,04-01-2019,12:00,27125.9,27126.25,27094.35,27118.0
259,04-01-2019,12:05,27114.4,27138.25,27105.1,27126.7
260,04-01-2019,12:10,27127.6,27145.45,27112.25,27135.3
261,04-01-2019,12:15,27135.45,27137.5,27118.1,27121.95
262,04-01-2019,12:20,27121.85,27135.85,27110.8,27118.9
263,04-01-2019,12:25,27118.8,27180.8,27118.8,27172.05
264,04-01-2019,12:30,27171.6,27206.75,27168.55,27184.25
265,04-01-2019,12:35,27183.3,27219.3,27183.3,27205.1
266,04-01-2019,12:40,27208.65,27224.8,27197.65,27215.3
267,04-01-2019,12:45,27215.55,27239.8,27206.65,27233.7
268,04-01-2019,12:50,27232.7,27262.05,27232.7,27259.9
269,04-01-2019,12:55,27260.65,27272.05,27233.75,27238.35
270,04-01-2019,13:00,27239.75,27255.8,27228.65,27229.8
271,04-01-2019,13:05,27229.95,27255.05,27228.35,27238.6
272,04-01-2019,13:10,27239.05,27252.8,27233.55,27238.4
273,04-01-2019,13:15,27239.9,27252.5,27202.6,27207.4
274,04-01-2019,13:20,27206.75,27224.15,27200.5,27207.7
275,04-01-2019,13:25,27204.95,27243.35,27203.3,27229.4
276,04-01-2019,13:30,27226.2,27263.1,27225.9,27255.3
277,04-01-2019,13:35,27255.25,27274.5,27236.7,27255.15
278,04-01-2019,13:40,27255.55,27257.15,27221.0,27228.9
279,04-01-2019,13:45,27228.85,27232.95,27187.3,27201.15
280,04-01-2019,13:50,27199.1,27200.55,27172.15,27172.15
281,04-01-2019,13:55,27172.9,27190.85,27154.25,27188.5
282,04-01-2019,14:00,27186.2,27187.4,27158.0,27182.4
283,04-01-2019,14:05,27181.25,27193.35,27157.6,27164.25
284,04-01-2019,14:10,27165.6,27185.25,27107.85,27109.2
285,04-01-2019,14:15,27105.1,27114.4,27059.25,27110.1
286,04-01-2019,14:20,27111.15,27146.4,27088.7,27146.4
287,04-01-2019,14:25,27144.7,27151.65,27108.2,27117.1
288,04-01-2019,14:30,27113.7,27142.15,27105.6,27129.5
289,04-01-2019,14:35,27126.45,27163.85,27108.8,27147.15
290,04-01-2019,14:40,27152.95,27192.7,27135.6,27192.7
291,04-01-2019,14:45,27196.0,27213.45,27180.85,27192.1
292,04-01-2019,14:50,27191.55,27206.4,27177.9,27201.9
293,04-01-2019,14:55,27203.5,27219.2,27195.2,27205.05
294,04-01-2019,15:00,27208.85,27224.15,27176.45,27176.45
295,04-01-2019,15:05,27176.8,27197.55,27155.4,27186.95
296,04-01-2019,15:10,27193.45,27211.55,27180.8,27194.65
297,04-01-2019,15:15,27195.65,27205.75,27179.9,27200.65
298,04-01-2019,15:20,27202.3,27202.3,27184.35,27198.55
299,04-01-2019,15:25,27198.0,27214.65,27187.9,27203.55
300,07-01-2019,09:15,27378.65,27428.65,27364.6,27390.5
301,07-01-2019,09:20,27392.4,27423.8,27378.3,27396.95
302,07-01-2019,09:25,27395.95,27404.25,27369.5,27389.5
303,07-01-2019,09:30,27387.65,27399.55,27381.6,27395.1
304,07-01-2019,09:35,27394.85,27432.15,27382.6,27428.0
305,07-01-2019,09:40,27430.4,27448.85,27423.95,27428.1
306,07-01-2019,09:45,27427.35,27427.35,27387.1,27394.7
307,07-01-2019,09:50,27392.05,27428.4,27380.8,27427.3
308,07-01-2019,09:55,27419.75,27438.85,27416.85,27432.65
309,07-01-2019,10:00,27433.1,27460.95,27430.55,27447.95
310,07-01-2019,10:05,27449.5,27460.5,27443.15,27451.2
311,07-01-2019,10:10,27445.05,27449.65,27427.65,27436.4
312,07-01-2019,10:15,27436.65,27477.8,27435.3,27461.35
313,07-01-2019,10:20,27461.55,27476.25,27448.9,27463.4
314,07-01-2019,10:25,27463.0,27473.4,27457.25,27470.9
315,07-01-2019,10:30,27468.4,27469.0,27449.55,27453.45
316,07-01-2019,10:35,27455.05,27457.55,27435.05,27444.05
317,07-01-2019,10:40,27444.6,27473.0,27441.35,27467.95
318,07-01-2019,10:45,27467.65,27469.3,27444.0,27444.0
319,07-01-2019,10:50,27445.75,27452.25,27438.85,27451.2
320,07-01-2019,10:55,27451.9,27453.7,27425.45,27431.1
321,07-01-2019,11:00,27430.4,27437.65,27418.6,27431.95
322,07-01-2019,11:05,27433.05,27467.8,27432.05,27451.8
323,07-01-2019,11:10,27454.0,27454.2,27428.35,27432.6
324,07-01-2019,11:15,27432.4,27443.95,27426.1,27442.2
325,07-01-2019,11:20,27441.35,27465.75,27440.95,27443.9
326,07-01-2019,11:25,27444.15,27448.5,27432.0,27447.6
327,07-01-2019,11:30,27447.55,27454.35,27430.05,27434.8
328,07-01-2019,11:35,27435.0,27435.0,27415.25,27423.05
329,07-01-2019,11:40,27423.2,27427.8,27384.5,27385.9
330,07-01-2019,11:45,27385.25,27428.1,27385.25,27425.45
331,07-01-2019,11:50,27426.3,27429.95,27400.2,27401.25
332,07-01-2019,11:55,27401.45,27429.15,27399.85,27428.75
333,07-01-2019,12:00,27429.1,27441.2,27428.55,27435.4
334,07-01-2019,12:05,27432.75,27439.35,27425.25,27434.15
335,07-01-2019,12:10,27433.75,27435.7,27409.1,27420.2
336,07-01-2019,12:15,27423.1,27438.5,27418.7,27437.3
337,07-01-2019,12:20,27436.3,27439.7,27427.1,27432.25
338,07-01-2019,12:25,27432.45,27436.8,27408.25,27418.2
339,07-01-2019,12:30,27421.2,27443.6,27417.6,27439.5
340,07-01-2019,12:35,27439.35,27451.7,27431.8,27439.45
341,07-01-2019,12:40,27439.25,27449.05,27432.1,27437.7
342,07-01-2019,12:45,27440.55,27449.1,27428.2,27430.2
343,07-01-2019,12:50,27429.1,27440.6,27425.05,27438.55
344,07-01-2019,12:55,27438.35,27452.8,27435.5,27445.65
345,07-01-2019,13:00,27447.15,27450.3,27434.95,27437.05
346,07-01-2019,13:05,27435.25,27438.6,27410.3,27412.25
347,07-01-2019,13:10,27412.85,27434.7,27405.65,27434.25
348,07-01-2019,13:15,27434.35,27454.95,27430.3,27442.55
349,07-01-2019,13:20,27443.55,27463.0,27442.0,27456.95
350,07-01-2019,13:25,27457.05,27462.05,27424.45,27433.05
351,07-01-2019,13:30,27432.0,27440.95,27410.55,27412.25
352,07-01-2019,13:35,27408.55,27429.3,27394.7,27419.55
353,07-01-2019,13:40,27420.2,27432.4,27419.1,27425.2
354,07-01-2019,13:45,27423.6,27434.15,27392.55,27393.85
355,07-01-2019,13:50,27391.1,27402.05,27369.45,27397.45
356,07-01-2019,13:55,27397.8,27413.8,27383.3,27409.0
357,07-01-2019,14:00,27407.75,27438.0,27403.6,27425.6
358,07-01-2019,14:05,27425.1,27442.6,27415.05,27439.95
359,07-01-2019,14:10,27439.2,27458.3,27433.65,27447.9
360,07-01-2019,14:15,27448.55,27454.35,27415.05,27427.6
361,07-01-2019,14:20,27428.0,27444.9,27423.05,27428.9
362,07-01-2019,14:25,27434.85,27435.6,27412.7,27416.35
363,07-01-2019,14:30,27417.8,27430.3,27413.1,27417.9
364,07-01-2019,14:35,27416.9,27424.4,27387.05,27391.3
365,07-01-2019,14:40,27393.65,27406.1,27373.1,27373.1
366,07-01-2019,14:45,27372.95,27382.9,27325.85,27350.1
367,07-01-2019,14:50,27348.3,27351.6,27305.25,27329.15
368,07-01-2019,14:55,27331.35,27337.8,27285.2,27285.55
369,07-01-2019,15:00,27286.6,27316.7,27282.75,27312.8
370,07-01-2019,15:05,27312.15,27327.35,27305.35,27305.35
371,07-01-2019,15:10,27308.45,27311.2,27282.1,27302.95
372,07-01-2019,15:15,27301.95,27323.5,27297.7,27311.5
373,07-01-2019,15:20,27311.05,27322.05,27303.25,27309.75
374,07-01-2019,15:25,27314.4,27321.7,27293.3,27293.9
375,08-01-2019,09:15,27301.9,27312.65,27168.45,27190.85
376,08-01-2019,09:20,27192.35,27210.15,27161.95,27205.55
377,08-01-2019,09:25,27201.45,27221.1,27197.15,27206.4
378,08-01-2019,09:30,27208.55,27232.4,27205.05,27231.15
379,08-01-2019,09:35,27229.8,27246.65,27212.65,27216.2
380,08-01-2019,09:40,27215.7,27228.55,27201.55,27228.3
381,08-01-2019,09:45,27227.9,27254.4,27221.8,27252.5
382,08-01-2019,09:50,27252.95,27268.35,27251.6,27263.5
383,08-01-2019,09:55,27263.1,27293.35,27253.6,27255.3
384,08-01-2019,10:00,27253.65,27284.75,27252.95,27276.35
385,08-01-2019,10:05,27276.1,27328.25,27274.75,27317.7
386,08-01-2019,10:10,27318.95,27343.05,27300.75,27303.2
387,08-01-2019,10:15,27303.3,27340.1,27301.1,27332.0
388,08-01-2019,10:20,27329.55,27338.25,27317.4,27331.65
389,08-01-2019,10:25,27330.85,27344.0,27313.6,27320.7
390,08-01-2019,10:30,27320.15,27341.45,27318.6,27321.2
391,08-01-2019,10:35,27320.6,27324.3,27299.75,27320.2
392,08-01-2019,10:40,27320.1,27336.85,27315.4,27324.7
393,08-01-2019,10:45,27322.4,27322.4,27293.7,27296.85
394,08-01-2019,10:50,27296.0,27304.3,27286.45,27302.0
395,08-01-2019,10:55,27301.75,27301.75,27257.4,27261.8
396,08-01-2019,11:00,27263.95,27285.75,27254.7,27279.9
397,08-01-2019,11:05,27280.3,27284.6,27273.5,27274.65
398,08-01-2019,11:10,27276.25,27287.55,27270.5,27279.15
399,08-01-2019,11:15,27275.8,27286.2,27266.1,27267.05
400,08-01-2019,11:20,27266.05,27270.7,27258.9,27268.15
401,08-01-2019,11:25,27268.95,27286.3,27261.9,27285.3
402,08-01-2019,11:30,27285.95,27288.5,27260.3,27262.05
403,08-01-2019,11:35,27263.55,27263.55,27227.15,27237.15
404,08-01-2019,11:40,27236.8,27258.8,27230.85,27249.3
405,08-01-2019,11:45,27250.1,27263.85,27245.45,27257.85
406,08-01-2019,11:50,27257.5,27262.15,27244.95,27245.9
407,08-01-2019,11:55,27245.7,27250.7,27241.0,27249.85
408,08-01-2019,12:00,27249.65,27277.85,27244.65,27277.4
409,08-01-2019,12:05,27277.1,27308.35,27277.1,27294.85
410,08-01-2019,12:10,27296.5,27300.35,27290.0,27300.1
411,08-01-2019,12:15,27299.4,27325.0,27299.4,27316.95
412,08-01-2019,12:20,27316.75,27322.55,27303.3,27318.65
413,08-01-2019,12:25,27319.15,27326.3,27296.1,27297.85
414,08-01-2019,12:30,27296.85,27307.3,27274.55,27287.35
415,08-01-2019,12:35,27287.0,27303.75,27284.2,27303.35
416,08-01-2019,12:40,27305.3,27316.15,27301.55,27310.25
417,08-01-2019,12:45,27310.95,27332.85,27305.8,27320.7
418,08-01-2019,12:50,27321.1,27322.4,27306.3,27310.05
419,08-01-2019,12:55,27309.05,27323.0,27306.6,27311.4
420,08-01-2019,13:00,27313.6,27330.3,27313.25,27326.6
421,08-01-2019,13:05,27326.75,27349.4,27323.15,27338.5
422,08-01-2019,13:10,27339.15,27355.35,27321.55,27323.65
